,matchID,date,matchday,season.id,matchDay,winner,duration,homeTeamFt,awayTeamFt,homeTeamHt,awayTeamHt,homeTeamID,homeTeam,awayTeamID,awayTeam
0,238996,2018-08-10 18:45:00,1,177,38,HOME_TEAM,REGULAR,4,0,1,0,516,Olympique de Marseille,511,Toulouse FC
1,238999,2018-08-11 15:00:00,1,177,38,AWAY_TEAM,REGULAR,1,3,0,0,543,FC Nantes,548,AS Monaco FC
2,238990,2018-08-11 18:00:00,1,177,38,AWAY_TEAM,REGULAR,1,2,1,0,518,Montpellier HSC,528,Dijon Football Côte d'Or
3,238992,2018-08-11 18:00:00,1,177,38,HOME_TEAM,REGULAR,3,1,1,1,521,Lille OSC,529,Stade Rennais FC 1901
4,238995,2018-08-11 18:00:00,1,177,38,HOME_TEAM,REGULAR,2,1,1,0,527,AS Saint-Étienne,538,En Avant Guingamp
5,238997,2018-08-11 18:00:00,1,177,38,AWAY_TEAM,REGULAR,0,1,0,1,522,OGC Nice,547,Stade de Reims
6,238998,2018-08-11 18:00:00,1,177,38,AWAY_TEAM,REGULAR,3,4,1,1,532,Angers SCO,556,Nîmes Olympique
7,238993,2018-08-12 13:00:00,1,177,38,HOME_TEAM,REGULAR,2,0,1,0,523,Olympique Lyonnais,530,Amiens SC
8,238994,2018-08-12 15:00:00,1,177,38,AWAY_TEAM,REGULAR,0,2,0,0,526,FC Girondins de Bordeaux,576,RC Strasbourg Alsace
9,238991,2018-08-12 19:00:00,1,177,38,HOME_TEAM,REGULAR,3,0,2,0,524,Paris Saint-Germain FC,514,SM Caen
10,239002,2018-08-17 18:45:00,2,177,38,HOME_TEAM,REGULAR,1,0,1,0,547,Stade de Reims,523,Olympique Lyonnais
11,239005,2018-08-18 15:00:00,2,177,38,AWAY_TEAM,REGULAR,1,3,1,0,538,En Avant Guingamp,524,Paris Saint-Germain FC
12,239000,2018-08-18 18:00:00,2,177,38,HOME_TEAM,REGULAR,1,0,0,0,529,Stade Rennais FC 1901,532,Angers SCO
13,239003,2018-08-18 18:00:00,2,177,38,DRAW,REGULAR,0,0,0,0,548,AS Monaco FC,521,Lille OSC
14,239004,2018-08-18 18:00:00,2,177,38,DRAW,REGULAR,1,1,0,0,514,SM Caen,522,OGC Nice
15,239006,2018-08-18 18:00:00,2,177,38,HOME_TEAM,REGULAR,2,0,1,0,528,Dijon Football Côte d'Or,543,FC Nantes
16,239009,2018-08-18 18:00:00,2,177,38,AWAY_TEAM,REGULAR,1,2,0,0,530,Amiens SC,518,Montpellier HSC
17,239008,2018-08-19 13:00:00,2,177,38,DRAW,REGULAR,1,1,0,0,576,RC Strasbourg Alsace,527,AS Saint-Étienne
18,239001,2018-08-19 15:00:00,2,177,38,HOME_TEAM,REGULAR,2,1,1,0,511,Toulouse FC,526,FC Girondins de Bordeaux
19,239007,2018-08-19 19:00:00,2,177,38,HOME_TEAM,REGULAR,3,1,1,0,556,Nîmes Olympique,516,Olympique de Marseille
20,239013,2018-08-24 18:45:00,3,177,38,HOME_TEAM,REGULAR,2,0,1,0,523,Olympique Lyonnais,576,RC Strasbourg Alsace
21,239011,2018-08-25 15:00:00,3,177,38,HOME_TEAM,REGULAR,3,1,1,1,524,Paris Saint-Germain FC,532,Angers SCO
22,239010,2018-08-25 18:00:00,3,177,38,DRAW,REGULAR,0,0,0,0,518,Montpellier HSC,527,AS Saint-Étienne
23,239015,2018-08-25 18:00:00,3,177,38,HOME_TEAM,REGULAR,1,0,0,0,511,Toulouse FC,556,Nîmes Olympique
24,239017,2018-08-25 18:00:00,3,177,38,AWAY_TEAM,REGULAR,0,4,0,0,522,OGC Nice,528,Dijon Football Côte d'Or
25,239018,2018-08-25 18:00:00,3,177,38,DRAW,REGULAR,1,1,0,1,543,FC Nantes,514,SM Caen
26,239019,2018-08-25 18:00:00,3,177,38,HOME_TEAM,REGULAR,4,1,1,0,530,Amiens SC,547,Stade de Reims
27,239012,2018-08-26 13:00:00,3,177,38,HOME_TEAM,REGULAR,3,0,2,0,521,Lille OSC,538,En Avant Guingamp
28,239014,2018-08-26 15:00:00,3,177,38,HOME_TEAM,REGULAR,2,1,0,0,526,FC Girondins de Bordeaux,548,AS Monaco FC
29,239016,2018-08-26 19:00:00,3,177,38,DRAW,REGULAR,2,2,0,2,516,Olympique de Marseille,529,Stade Rennais FC 1901
30,239020,2018-08-31 18:45:00,4,177,38,AWAY_TEAM,REGULAR,0,1,0,0,523,Olympique Lyonnais,522,OGC Nice
31,239027,2018-09-01 15:00:00,4,177,38,AWAY_TEAM,REGULAR,2,4,0,2,556,Nîmes Olympique,524,Paris Saint-Germain FC
32,239023,2018-09-01 18:00:00,4,177,38,AWAY_TEAM,REGULAR,0,1,0,0,547,Stade de Reims,518,Montpellier HSC
33,239024,2018-09-01 18:00:00,4,177,38,HOME_TEAM,REGULAR,1,0,0,0,532,Angers SCO,521,Lille OSC
34,239025,2018-09-01 18:00:00,4,177,38,AWAY_TEAM,REGULAR,1,2,1,2,538,En Avant Guingamp,511,Toulouse FC
35,239026,2018-09-01 18:00:00,4,177,38,AWAY_TEAM,REGULAR,0,2,0,1,528,Dijon Football Côte d'Or,514,SM Caen
36,239028,2018-09-01 18:00:00,4,177,38,AWAY_TEAM,REGULAR,2,3,1,2,576,RC Strasbourg Alsace,543,FC Nantes
37,239022,2018-09-02 13:00:00,4,177,38,DRAW,REGULAR,0,0,0,0,527,AS Saint-Étienne,530,Amiens SC
