,matchID,date,status,matchday,stage,group,lastUpdated,referees,season.id,season.startDate,season.endDate,matchDay,odds.msg,winner,duration,homeTeamFt,awayTeamFt,homeTeamHt,awayTeamHt,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeamID,homeTeam,awayTeamID,awayTeam
10,239002,2018-08-17 18:45:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43886, 'name': 'Ruddy Buquet', 'nationality': None}, {'id': 43915, 'name': 'Guillaume Debart', 'nationality': None}, {'id': 15547, 'name': 'Julien Pacelli', 'nationality': None}, {'id': 57031, 'name': 'Alexandre Perreau Niel', 'nationality': None}, {'id': 57033, 'name': 'Mikael Lesage', 'nationality': None}, {'id': 57048, 'name': 'Mickael Annonier', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,1,0,,,,,547,Stade de Reims,523,Olympique Lyonnais
11,239005,2018-08-18 15:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 9374, 'name': 'Clément Turpin', 'nationality': None}, {'id': 43884, 'name': 'Cyril Gringore', 'nationality': None}, {'id': 43883, 'name': 'Nicolas Danos', 'nationality': None}, {'id': 57057, 'name': 'Benjamin Lepaysant', 'nationality': None}, {'id': 57078, 'name': 'Antony Gautier', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,3,1,0,,,,,538,En Avant Guingamp,524,Paris Saint-Germain FC
12,239000,2018-08-18 18:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57064, 'name': 'Olivier Thual', 'nationality': None}, {'id': 57052, 'name': 'Julien Aube', 'nationality': None}, {'id': 57061, 'name': 'François Boudikian', 'nationality': None}, {'id': 57073, 'name': 'Pignard Jérémie', 'nationality': None}, {'id': 57070, 'name': 'Johan Hamel', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,0,0,,,,,529,Stade Rennais FC 1901,532,Angers SCO
13,239003,2018-08-18 18:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57039, 'name': 'Thomas Léonard', 'nationality': None}, {'id': 57030, 'name': 'Gilles Lang', 'nationality': None}, {'id': 57044, 'name': 'Frédéric Hebrard', 'nationality': None}, {'id': 64793, 'name': 'Yann Gazagnes', 'nationality': None}, {'id': 43887, 'name': 'Nicolas Rainville', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,548,AS Monaco FC,521,Lille OSC
14,239004,2018-08-18 18:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57092, 'name': 'Eric Wattellier', 'nationality': None}, {'id': 57076, 'name': 'Alexandre Viala', 'nationality': None}, {'id': 64762, 'name': 'Aurélien Berthomieu', 'nationality': None}, {'id': 57087, 'name': 'Romain Lissorgue', 'nationality': None}, {'id': 57068, 'name': 'Florent Batta', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,0,0,,,,,514,SM Caen,522,OGC Nice
15,239006,2018-08-18 18:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 1049, 'name': 'Jeremy Stinat', 'nationality': None}, {'id': 57096, 'name': 'Laurent Stien', 'nationality': None}, {'id': 57072, 'name': 'Yannick Boutry', 'nationality': None}, {'id': 57091, 'name': 'William Lavis', 'nationality': None}, {'id': 40486, 'name': 'Alexandre Castro', 'nationality': None}, {'id': 57085, 'name': 'Andy Pryce', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,1,0,,,,,528,Dijon Football Côte d'Or,543,FC Nantes
16,239009,2018-08-18 18:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57051, 'name': 'Karim Abed', 'nationality': None}, {'id': 57029, 'name': 'Huseyin Ocak', 'nationality': None}, {'id': 57079, 'name': 'Philippe Jeanne', 'nationality': None}, {'id': 57031, 'name': 'Alexandre Perreau Niel', 'nationality': None}, {'id': 57033, 'name': 'Mikael Lesage', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,0,0,,,,,530,Amiens SC,518,Montpellier HSC
17,239008,2018-08-19 13:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 15545, 'name': 'Benoît Millot', 'nationality': None}, {'id': 15546, 'name': 'Stephan Luzi', 'nationality': None}, {'id': 57053, 'name': 'Aurélien Drouet', 'nationality': None}, {'id': 15548, 'name': 'Jérôme Brisard', 'nationality': None}, {'id': 57501, 'name': 'Abdelatif Kherradji', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,0,0,,,,,576,RC Strasbourg Alsace,527,AS Saint-Étienne
18,239001,2018-08-19 15:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43918, 'name': 'François Letexier', 'nationality': None}, {'id': 57080, 'name': 'Cyril Mugnier', 'nationality': None}, {'id': 57049, 'name': 'Mehdi Rahmouni', 'nationality': None}, {'id': 1063, 'name': 'Cédric Dos Santos', 'nationality': None}, {'id': 57090, 'name': 'Franck Schneider', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,1,0,,,,,511,Toulouse FC,526,FC Girondins de Bordeaux
19,239007,2018-08-19 19:00:00,FINISHED,2,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43926, 'name': 'Benoît Bastien', 'nationality': None}, {'id': 43927, 'name': 'Frédéric Haquette', 'nationality': None}, {'id': 43885, 'name': 'Hicham Zakrani', 'nationality': None}, {'id': 57500, 'name': 'Bartolomeu Varela', 'nationality': None}, {'id': 43917, 'name': 'Amaury Delerue', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,1,1,0,,,,,556,Nîmes Olympique,516,Olympique de Marseille
